3.73808, -0.445724, 1.37738
0.17328, 0.796436, -1.14494
-0.995148, -1.94171, 1.63465
5.00147, -0.321933, -0.270577
0.0343824, -2.36016, 2.26932
-0.427245, 0.166035, 1.02353
0.419498, -0.956196, -2.42723
0.349154, -2.09697, 0.914104
-0.410152, -2.05586, 1.29802
1.98042, -1.06195, -2.86811
0.821754, -0.927191, -0.227855
1.67993, -2.24389, 1.55797
0.56109, -0.809652, 3.04925
-0.349596, -2.01468, 0.0871445
0.190276, -0.794173, -0.9663
0.623213, -0.748892, 0.422782
2.43782, -2.19572, 1.29918
2.92992, -1.16854, 0.36004
0.75364, -0.388086, 0.213109
1.49856, -0.289302, -1.34126
0.391562, -0.857325, 1.39306
1.58678, -0.805017, -1.21848
1.73792, -2.95086, -2.20115
0.989812, -2.32915, 0.541038
2.55821, 0.227585, -0.954665
1.97591, 0.807593, -1.5513
2.90579, -2.26096, 2.7106
2.15892, 1.06704, -1.98955
3.62742, 2.34173, 1.87346
4.63939, -3.4823, 0.732871
1.96197, 1.23139, -2.64708
1.22255, 1.21837, 1.01541
1.95798, -1.07391, -2.74609
2.50602, -1.39215, 0.0076611
0.858164, 0.135755, 2.49558
2.12696, -1.18425, 1.60943
1.82215, -2.01816, -1.26339
1.01388, 0.86068, -1.79241
2.06552, 0.213991, -0.526873
1.76488, -0.544517, 2.73122
0.684528, 0.342911, 2.2995
3.44783, 0.627676, -1.88408
1.02574, -0.269479, -0.7398
1.67722, -1.80839, -1.19836
2.40479, -1.61621, -0.14542
-0.940187, 0.622007, -2.73593
4.55232, 2.24496, 2.15161
2.28788, -0.35182, -2.23145
4.22636, -0.192145, -2.38915
0.722543, -1.41528, -0.315829
3.69751, 0.121348, 0.684635
-0.80177, 0.439427, 0.789153
3.79734, 0.156479, 0.373292
-0.151429, 1.17229, -2.04911
2.44154, 1.30742, -0.209061
2.78468, 1.17595, 2.76769
3.62217, 1.04568, 0.477629
2.0296, 0.792217, -0.113866
2.6939, -0.206258, 2.85513
6.0327, 2.37559, 0.60158
1.55725, 1.24769, 1.69402
4.43574, 1.99122, 1.71527
3.08685, 1.24272, -0.118711
3.85547, 1.51328, 1.55559
6.85823, 2.32192, 1.44207
2.28132, 1.28427, 0.300285
7.70894, 2.3378, 1.55206
2.81543, 2.00416, 2.66899
3.33517, 2.12858, 2.38366
7.46713, 2.59502, 1.23416
7.54877, 1.99444, 1.77503
3.79075, 1.33055, 2.06172
5.81813, 2.37054, -2.93102
7.05366, 2.30788, 0.113913
6.24393, 2.77016, -0.443718
7.22298, 2.90024, 1.70113
7.56036, 2.35018, -1.6067
7.71491, 1.98414, 0.686833
6.82695, 2.33344, -0.397991
5.03849, 2.53881, 1.31918
7.55154, 2.10984, -2.96081
6.56317, 2.08467, -2.15755
7.64487, 2.67507, 0.75239
7.06738, 3.17064, 1.91144
7.7906, 1.5375, 1.67727
6.8548, 3.27307, -2.01043
4.48936, 2.56042, -1.43944
6.2133, 1.85016, -1.57163
6.56848, 2.43745, -1.30862
6.83401, 2.94633, -1.63106
6.34629, 2.74335, 1.29587
6.7873, 2.13926, -0.261746
7.44485, 4.0001, 2.88569
7.30514, 1.60876, -1.55547
7.26304, 1.08447, 1.99139
7.20777, 2.39703, -0.0565068
4.82842, 2.36656, 1.70728
4.43516, 2.64061, 0.33647
6.86966, 1.86118, 1.77819
7.59999, 4.03103, -2.63637
6.39339, 2.3636, -0.947083
7.65092, 1.01218, -0.863896
7.0704, 1.63912, 1.77287
6.06905, 2.03185, -0.434561
7.62816, 3.94781, 3.01737
7.08321, 2.80218, 3.08288
6.75646, 1.86269, -2.40948
6.60646, 3.52031, -2.82608
6.47657, 1.76688, 1.66711
7.9148, 1.11145, -0.812236
7.80208, 1.60346, -1.68944
6.34858, 3.16945, 1.18182
6.65182, 2.32502, -2.10342
8.24476, -0.135991, -1.77133
7.69236, 4.64577, 0.184318
7.58612, 0.93991, -2.64098
7.9281, 0.0177869, -3.03891
7.3035, 3.60278, 2.79995
7.81203, 1.60705, -2.56797
7.62398, 5.00283, -0.882996
7.947, -1.81493, -2.7933
6.8366, 4.16339, -3.13662
6.90998, 3.56799, 1.12853
7.43351, 0.359105, 0.157087
6.9921, 4.22941, -0.937166
7.99759, 1.68533, 3.05726
7.52147, 3.88438, -0.707483
8.34153, 0.241447, -2.40226
6.27375, 2.04265, 2.79477
6.89353, 1.62085, -0.0622278
6.99747, 4.17049, -1.84195
7.01566, 5.66755, -1.53073
7.57793, 2.90775, 0.21956
7.83637, 3.10823, -1.95253
6.17426, 5.93307, -2.44893
5.89149, 8.0027, 2.56212
7.13693, 2.57731, -3.06511
7.29692, 5.31112, 2.4898
7.05758, 2.24845, 1.01514
6.21321, 8.53622, 1.54397
5.92712, 5.81518, 1.22019
5.62337, 5.52676, 2.0982
5.80672, 6.56207, -1.92055
6.89169, 4.69943, 1.28919
4.83942, 10.7598, 1.40494
8.13847, 3.94172, 0.873948
7.01252, 7.60416, -1.76679
5.40743, 8.55956, -2.14204
5.13697, 9.18032, -1.37923
7.51065, 4.06042, -1.70529
5.84943, 7.25015, 1.82723
7.58339, 4.2026, 1.00796
4.76932, 9.00704, 0.118767
7.53317, 5.24742, -0.363558
4.63955, 9.11426, -0.236218
5.36342, 8.42039, -3.06337
4.6835, 9.90464, 2.06887
5.36373, 8.82754, 0.834746
5.10006, 9.57904, 2.0234
8.01878, 5.77517, -0.432057
7.43832, 5.21444, 0.191438
7.78777, 5.55684, -2.28111
7.12807, 6.84467, -1.56962
4.94065, 9.93079, -1.22232
6.57, 8.53999, -0.640881
5.38903, 9.53868, 2.52834
7.01676, 7.49403, -1.31193
6.84624, 7.92443, 0.600053
4.80195, 10.4352, -2.19712
7.05866, 8.41224, -2.29168
6.15851, 8.98778, 2.2849
4.40285, 10.1139, -1.90694
7.53823, 6.76704, 0.436907
5.96682, 8.35386, -0.856736
3.54948, 12.585, -0.995263
6.30795, 7.4832, -0.0728212
4.3325, 11.8444, -1.77942
4.51463, 11.6312, 2.78811
4.26405, 12.2929, 1.22803
4.07484, 10.7317, 0.429581
3.60234, 12.1567, -0.641938
0.182829, 8.07662, 1.0278
6.4966, 7.44542, 0.318919
4.67418, 10.1127, -0.104847
5.27287, 8.38167, 2.51187
5.55282, 9.27045, -0.576095
6.2894, 7.51792, -2.95866
2.69745, 8.05812, -0.464503
3.68505, 13.7967, -1.15402
-0.328216, 8.61549, -1.58994
5.0128, 12.0807, 0.562047
0.440204, 8.66251, -1.36112
2.43773, 14.7329, 0.848317
4.87599, 11.1025, -2.4528
-1.88584, 9.32348, 2.46671
0.925166, 7.91135, -1.21074
5.28397, 11.8958, 0.740089
3.3312, 14.4983, -2.18053
4.87015, 11.977, 0.684755
0.00647758, 7.41304, 2.27695
3.91466, 11.7505, -0.664561
2.30671, 14.9542, -1.98637
0.471581, 8.56339, 0.277547
3.01377, 15.1815, 1.77078
3.27847, 8.59421, -0.0505836
4.2391, 11.9532, 1.78453
0.550055, 8.73169, 1.66483
3.11367, 8.43959, 2.32885
1.33825, 8.97137, 0.0407729
1.41247, 8.71299, 0.777805
-0.273742, 7.63761, 3.02097
0.566363, 9.93898, 2.4159
-0.500037, 8.525, -0.152419
2.0388, 8.68229, -0.367414
0.28396, 8.53072, -1.48931
-1.69678, 8.66388, 2.17144
1.52268, 8.97545, -1.20492
-0.990111, 8.2143, -1.4679
3.08167, 8.89402, -1.50021
-2.49909, 6.26779, -1.88215
0.341965, 8.81528, 0.27031
-0.409479, 7.46964, -3.08555
0.732534, 10.7917, 3.10904
-2.47301, 9.38752, -1.4844
-0.124165, 7.0217, 1.25175
1.06865, 7.63948, 1.81697
-0.329504, 9.15333, 0.245203
1.46813, 7.87627, -1.8672
-1.82385, 5.78587, -1.24663
0.153105, 7.48058, -0.159695
0.945492, 9.48773, 0.208758
0.758136, 8.82338, 0.058865
-1.46826, 6.13364, 0.174002
-1.19942, 8.33001, 2.94773
-1.0517, 6.45034, 2.20415
0.0251605, 6.75382, 1.42756
2.39716, 9.15845, 1.89103
2.42102, 8.9139, -1.83729
1.18999, 8.22341, -1.76871
-1.574, 6.03356, -3.05249
0.639731, 9.62712, -2.60716
1.30218, 9.34979, 1.3346
-0.742712, 8.49937, -0.959161
2.50933, 9.42298, -0.19812
2.14707, 8.7695, 2.52797
0.205414, 7.09703, 0.781373
-1.82576, 5.30909, -1.89994
-1.17134, 7.63685, -0.91906
-2.56375, 4.69949, -2.92463
-1.19317, 8.26048, 1.43723
0.557927, 8.36904, 1.9947
-1.46394, 4.97366, -3.12406
-1.61589, 6.17528, 1.41077
0.369574, 7.83793, 0.968345
1.86498, 9.13204, 2.2693
3.1476, 9.4248, 0.934722
3.00726, 8.59989, -2.57192
-0.603177, 6.11057, -0.756946
-1.12517, 6.65996, 0.853458
-0.459222, 8.06136, -1.10605
-0.360561, 7.30122, -1.34187
0.150716, 7.72987, -1.54827
-1.40595, 8.508, -1.50759
0.805687, 8.1653, 2.92259
1.08211, 8.39057, -0.0707273
-1.29626, 8.32278, -0.150195
0.272788, 7.49617, 1.2663
0.481578, 8.00572, -1.32462
-0.596618, 6.84997, -0.934875
-1.40493, 6.03912, -2.12585
5.99031, 10.1013, -1.2393
5.6804, 10.6411, 0.376604
5.14297, 10.6949, -2.29849
5.32989, 10.9519, -2.54984
5.31777, 9.95891, 0.383385
5.23615, 10.3764, 2.95375
3.68968, 9.44834, 2.69312
5.48146, 9.77934, 1.22054
5.03752, 10.7668, -3.07235
5.03649, 9.86828, 0.284222
3.87804, 9.72736, 0.393515
3.68568, 9.1177, 0.222159
3.861, 9.64795, 0.221507
4.60246, 10.4088, 0.221175
4.27511, 10.1592, 0.946246
3.77244, 9.89753, -1.56929
6.01371, 9.29385, 2.95195
5.12565, 10.352, -0.743861
6.52418, 8.32193, -0.904926
4.66067, 8.82883, 0.998672
5.9945, 8.97858, -1.64863
4.64865, 9.40389, -0.854867
9.58974, 5.30065, -1.24528
8.66212, 5.9024, 0.0548527
8.32045, 5.12282, 1.96876
6.5779, 8.52378, -2.94767
8.05185, 6.18987, -0.400092
7.78485, 8.1539, 2.58251
10.7167, 5.4548, 1.78018
2.80834, 11.3277, -1.50732
9.64428, 5.03235, -2.28085
2.00442, 12.6517, -0.0328284
2.37317, 11.4247, 0.703374
8.18908, 7.80008, 2.48914
-0.498809, 14.4684, -1.49744
1.51506, 11.9542, -1.84389
1.03832, 12.8883, 2.18741
-0.18594, 13.5275, 1.26668
4.96354, 9.48181, -1.46974
2.69792, 10.5328, 1.19502
-1.78981, 12.4919, -2.41915
2.79871, 10.5527, 1.32663
2.08623, 10.6252, 0.829433
2.89711, 11.5825, 1.08429
0.475936, 12.9961, -1.73102
3.59235, 10.1594, -2.20697
2.0684, 11.9566, 2.57499
-2.11507, 14.4292, 0.189102
1.86161, 12.9224, 0.657809
-2.34435, 14.321, -2.96964
1.99221, 11.1835, -2.63123
-0.993157, 14.0931, 2.59073
4.65817, 10.8987, 1.65175
1.14613, 12.4181, -0.717186
3.0588, 11.2581, -2.93177
3.81441, 10.4149, 0.746642
2.99172, 10.091, -2.44496
2.70373, 10.7656, -1.73408
-0.28211, 12.1662, 2.54914
-1.52149, 15.2002, 0.805918
2.25631, 12.7694, -0.98944
3.7638, 10.8878, -1.00075
0.205582, 13.7371, -0.252356
2.43065, 11.451, 0.209513
-1.81804, 15.0982, -2.05987
1.19623, 11.5229, 1.27945
1.48963, 11.5761, 0.747431
2.16445, 11.7255, -0.373077
0.167159, 12.9769, 0.486745
-1.0009, 12.6069, -1.68354
-2.53555, 15.9352, -0.575543
-2.07451, 15.302, -1.68426
1.40051, 13.1735, -2.00048
2.37707, 12.0582, -2.00861
-0.224073, 12.2912, 2.54485
-1.91789, 13.5078, -0.284764
0.231398, 13.0399, 2.96907
-0.918961, 12.3716, 0.988183
-0.457065, 14.4911, 3.11948
-0.0855548, 14.7616, 1.36863
0.754511, 12.6655, 2.33227
0.278005, 12.7107, 2.78459
0.479522, 13.8014, -0.801438
-0.441461, 12.2228, -0.916524
-3.4994, 15.0002, 2.1652
0.276158, 13.1966, 2.63877
0.456155, 12.8889, -2.30927
-2.05685, 13.643, 1.25898
-4.1857, 16.4585, -2.22132
0.0625123, 14.4189, -1.0975
-5.19371, 9.47576, -0.998982
-0.462446, 13.0277, -0.763267
0.719417, 13.0439, 0.576922
-1.24005, 12.636, 0.107752
-4.15213, 10.1511, -1.10331
0.995693, 13.1918, -2.19911
-1.91771, 13.4463, 0.96753
-1.86706, 13.6018, 1.24156
-3.02105, 14.1594, -2.05056
-2.48276, 15.254, 2.80307
1.20674, 13.7626, 0.847906
0.0936561, 14.5126, -2.16784
-1.87126, 11.2789, 0.646125
0.627363, 13.7278, 1.00025
-0.690687, 12.9461, -2.29165
-4.3459, 8.9438, -1.10299
-0.472121, 14.5024, -0.746957
-3.96255, 8.71567, -2.61166
-1.70019, 10.0345, 2.46788
-3.78311, 10.2955, 0.447978
0.109901, 13.6272, -1.93651
-3.23245, 16.0877, 2.08949
-0.130648, 13.716, 2.81788
-1.57784, 13.565, 2.98641
-2.92868, 15.3184, 2.43443
-2.96811, 10.0111, 1.71705
-2.33591, 8.96292, 0.38065
-1.72532, 9.82096, 1.94578
-4.25613, 7.85637, -1.50995
-3.63934, 14.3689, 2.84014
-3.72451, 9.64019, -0.582572
-2.07909, 10.0131, -0.657284
-1.37678, 11.3853, 0.931704
-4.31166, 8.45259, -1.51574
-4.4435, 8.85772, 0.0756234
-4.57073, 9.56515, -0.0265906
-2.9893, 11.2472, 1.88674
-5.45578, 7.04581, -2.65972
-3.97113, 9.89484, 2.30549
-3.9682, 10.92, -3.11774
-2.22163, 10.3515, -1.42498
-2.90752, 12.4184, -3.00309
-2.47656, 10.7738, 1.3328
-2.04403, 13.1627, 1.41254
-7.34753, 9.01739, -2.03453
-5.23335, 7.36163, -2.50206
-2.99929, 9.84014, 2.14909
-6.18856, 9.83227, 0.325609
-1.81499, 11.9337, -1.17129
-2.67526, 10.4023, -0.188735
-4.40936, 7.76722, -2.05693
-4.71419, 8.53639, 1.44457
-2.60161, 9.46777, -2.17038
-2.69154, 12.1341, 0.705448
-2.8906, 10.8106, 2.87722
